GEOID,MEDRENT,MVALOO,PCTKID,PCTOLD,AVGPERHH,PCTFRMPOP,FEMLBR,PCTFHH,PCTPOV,PCTRENT,PCTMOBL,HOUDEN,PCTNOHS,PCTCVLBF,PCTVOTE,LGINREV,GENEXPPC,EXPED,INFMTR,CHILLD,DISNWR,LBWB,HUWNF,HUWNP,MD
39083,446,92100,0.06217,0.13789,2.56,0.04861,0.46172,0.11842,0.09466,0.22296,0.05754,41.34353,87.7,0.99993,0.518,2707,2607,72034,41.8,80.73395,506.78899,6.23853,2.38532,29.17431,1.83486
19017,400,88000,0.05535,0.16004,2.47,0.09192,0.48264,0.08697,0.04763,0.20703,0.02977,21.32222,93.2,0.99953,0.55185,3204,3204,30290,24.4,78.02787,263.6656,4.71597,10.71811,1.7149,2.14362
48175,357,57400,0.05759,0.1748,2.57,0.0765,0.46931,0.11696,0.16152,0.15412,0.24168,4.01397,80.5,1,0.52757,2799,2720,11698,0,75.05774,420.03464,11.54734,2.88684,15.8776,0
37089,513,130100,0.05615,0.21689,2.33,0.00572,0.45703,0.11989,0.09561,0.18437,0.20232,114.96257,85.8,0.99971,0.57881,3203,3186,91730,64.4,88.70398,508.67415,8.6349,10.65345,13.45699,1.3457
12061,615,104000,0.04656,0.29193,2.25,0.00219,0.47087,0.13422,0.09142,0.19036,0.1172,115.06071,86.4,0.9977,0.62499,2840,2554,119642,67.6,109.34332,427.45713,5.84345,39.57608,5.40076,1.85928
48393,380,48800,0.04961,0.14431,2.45,0.10259,0.41202,0.05091,0.07103,0.16927,0.05568,0.48588,92.4,1,0.58399,6638,4973,2239,0,67.64374,259.30102,11.27396,0,0,0
31049,338,48300,0.04338,0.22927,2.29,0.12965,0.46783,0.08985,0.09009,0.1938,0.06783,2.34604,91.1,1,0.47331,4164,4774,4508,0,85.796,252.62154,0,0,38.13155,0
36051,541,88800,0.05449,0.11392,2.6,0.0153,0.48895,0.14479,0.09355,0.23478,0.11543,38.00326,87.7,0.99982,0.46868,3753,4103,146042,52,61.71496,471.95622,6.37359,3.57543,7.92812,0.15545
19141,373,58300,0.05887,0.2113,2.42,0.11919,0.45235,0.07103,0.06979,0.21294,0.01997,11.35793,88.2,0.99829,0.48557,3237,3342,32650,69.4,99.32459,229.10873,3.97298,11.25679,12.58112,0.66216
48059,394,49800,0.05455,0.17001,2.53,0.04518,0.46883,0.12607,0.12112,0.16506,0.22025,6.59344,87.3,0.99443,0.44293,2198,2616,26318,64.4,92.98721,582.71988,6.97404,0,18.59744,0
48379,454,60500,0.05559,0.16096,2.51,0.05821,0.41886,0.1223,0.14706,0.13774,0.23613,19.49149,79.1,0.99952,0.46351,1601,1911,15226,66.2,91.91378,710.14334,6.56527,4.37685,17.50739,0
20067,436,78600,0.08699,0.09647,2.86,0.04173,0.43032,0.09243,0.09925,0.22993,0.25999,5.26563,79.2,1,0.33645,3691,3459,11337,68,53.10406,507.01732,20.23012,0,0,1.26438
51105,341,56900,0.05825,0.15435,2.41,0.06897,0.46118,0.16569,0.23689,0.22398,0.23588,25.36088,71.3,0.9989,0.39116,2053,1951,29992,82.2,103.43804,1514.68905,5.51104,13.14172,62.31718,0.84785
35051,348,77800,0.04755,0.27664,2.13,0.01892,0.47944,0.1446,0.20392,0.17589,0.41526,2.08768,83.7,0.99854,0.41334,2106,1954,12256,131.4,132.62999,907.30972,7.5358,10.55011,37.67898,1.50716
5043,374,60100,0.06692,0.12829,2.46,0.0204,0.45864,0.20503,0.17663,0.27477,0.27151,10.00628,80.7,0.99921,0.35304,2604,2484,20593,67.6,80.64947,714.62907,13.88666,1.06821,21.8982,0.5341
31123,370,49500,0.05901,0.1704,2.49,0.14357,0.45597,0.09237,0.14375,0.24878,0.14187,1.72783,84.3,0.99925,0.43217,4099,3665,8433,85.6,93.75,454.04412,11.02941,3.67647,16.54412,1.83824
29015,364,65700,0.04761,0.22282,2.28,0.06869,0.45033,0.09737,0.15437,0.10425,0.21842,17.98841,78.3,1,0.55687,1586,1587,16261,93.2,114.08615,1016.29802,6.40279,10.4773,26.19325,2.32829
5109,366,49600,0.06361,0.16969,2.47,0.04344,0.44846,0.11451,0.16474,0.17197,0.26283,9.18061,74.9,1,0.35088,2213,2125,14645,140.6,76.97072,643.19207,43.35132,11.50137,21.2333,4.4236
8077,527,118900,0.06253,0.15175,2.47,0.0174,0.47273,0.142,0.10022,0.25833,0.11851,14.55248,88.7,0.99981,0.59895,2653,2672,132217,79.6,69.24433,535.11677,8.94585,5.93523,5.93523,5.16107
29065,337,61000,0.06425,0.17746,2.45,0.05132,0.45625,0.1274,0.16929,0.2209,0.20174,9.28153,74.4,1,0.46011,3021,3053,15776,78,103.83868,826.01996,7.3692,9.37898,38.85577,1.33985
51185,376,67900,0.0529,0.15521,2.4,0.01265,0.46056,0.14968,0.15111,0.20343,0.25282,39.23115,75.1,1,0.38255,2242,2159,45760,110.8,93.0535,1168.21382,11.21127,10.53859,36.10027,1.12113
42103,701,118300,0.05881,0.15155,2.63,0.00175,0.44824,0.10233,0.06864,0.07664,0.14671,63.42422,91.4,0.99889,0.52447,1624,1469,37218,41.2,59.17671,489.82765,5.61531,5.83128,13.39035,0.86389
42115,427,81800,0.05682,0.15498,2.53,0.02768,0.44924,0.12117,0.12157,0.15502,0.15356,26.52821,86.2,0.99935,0.4566,2356,2339,73216,60.6,89.25612,545.71713,5.44533,4.73507,13.49496,1.89403
48343,364,45600,0.05947,0.18286,2.47,0.01801,0.46869,0.19589,0.18033,0.19129,0.13362,23.64151,84.2,0.99964,0.40221,1970,2369,23813,66.4,110.36174,773.29859,10.72961,13.02882,33.72164,0
42125,423,87500,0.05537,0.17902,2.44,0.00796,0.45809,0.14968,0.09617,0.21278,0.0706,101.81778,88.5,0.9985,0.48324,2584,2720,267114,64,91.27784,511.78677,7.98435,2.36573,12.86367,1.57716
50001,565,111300,0.05718,0.113,2.55,0.03972,0.4727,0.11928,0.08036,0.2146,0.09875,19.88107,89.3,0.9998,0.53478,2430,2331,63396,47.8,52.25997,369.43348,6.67149,4.44766,16.12276,0.27798
20103,551,96900,0.06951,0.0985,2.69,0.02325,0.46346,0.12711,0.0601,0.31232,0.03635,52.67123,91.2,0.92552,0.44534,2269,2152,86593,71.8,54.44673,354.34045,8.73477,2.62043,7.13339,0.58232
26121,453,85900,0.0686,0.1286,2.59,0.00571,0.47978,0.19888,0.11018,0.20572,0.07747,134.65588,87.3,0.99954,0.49513,3600,3594,332481,97,73.03173,603.87779,10.86957,4.70035,8.28437,5.11163
28049,503,73100,0.07445,0.1097,2.64,0.00467,0.50783,0.33183,0.19216,0.32805,0.03943,115.38116,83.9,0.99784,0.43422,2620,2663,361837,131.4,71.33174,671.77034,21.05263,10.56619,14.3142,0.31898
48281,439,72400,0.06779,0.1452,2.66,0.05033,0.45123,0.12754,0.13754,0.22497,0.17261,10.67496,80.3,0.95419,0.42979,1781,1787,21956,113.2,73.75296,568.62966,7.319,18.01599,7.319,0.563
51107,954,200500,0.09706,0.05624,2.82,0.01166,0.45958,0.10384,0.02734,0.19886,0.0042,119.57295,93.9,0.99475,0.82229,3415,3566,431879,40,28.30205,188.85725,9.13921,2.83021,8.13684,0.53066
29185,290,48500,0.05491,0.21301,2.34,0.11417,0.46765,0.11147,0.19177,0.16023,0.2634,7.69219,80.9,0.99782,0.51678,3202,3327,10770,51.2,106.71363,790.50974,5.18027,11.3966,49.73063,0
36025,451,74200,0.05138,0.18579,2.39,0.02632,0.4614,0.13585,0.12309,0.16144,0.15885,20.01701,85.9,0.99937,0.42429,4839,5204,110897,79.4,93.22651,642.80512,6.24285,1.04047,13.31807,1.24857
30071,320,60700,0.04934,0.17627,2.45,0.13758,0.45293,0.10153,0.17996,0.21703,0.16187,0.48681,88.5,0.99822,0.46142,3984,4035,9924,81.8,93.45794,345.57705,4.34688,0,0,0
29129,286,32300,0.05563,0.22012,2.31,0.1456,0.44609,0.09826,0.13175,0.17506,0.18165,4.67876,87.5,1,0.46527,2533,2724,6102,123.4,111.79132,476.44397,7.98509,18.63189,50.57227,0
53045,579,132300,0.0539,0.16494,2.49,0.00919,0.45685,0.12927,0.1157,0.15548,0.21348,26.54881,87.3,0.99279,0.57294,3306,3136,62699,59.8,77.32011,659.85224,6.47708,7.48912,22.87218,0.40482
37127,494,95800,0.06604,0.12448,2.54,0.01464,0.48241,0.204,0.1313,0.29289,0.18847,68.57867,80.4,0.99767,0.53898,4928,4737,152740,95.6,74.92565,675.36033,13.15488,6.74903,19.78952,0.34317
51199,708,152700,0.06341,0.09123,2.78,0.00021,0.46513,0.11777,0.03458,0.23395,0.0214,195.93942,94.2,0.882,0.60211,2600,2437,81088,59.2,43.87445,283.67409,7.10517,6.92755,2.13155,0.88815
29159,426,66400,0.07025,0.15405,2.49,0.0502,0.45394,0.15415,0.12606,0.25226,0.09527,24.77001,80.3,0.98884,0.4621,3575,3517,57295,90.4,82.73482,511.88996,10.15151,4.31439,25.88635,1.77651
30063,530,136500,0.05694,0.10005,2.4,0.00857,0.46696,0.15226,0.14291,0.35441,0.13379,15.90434,92,0.99877,0.61694,1970,1973,102670,53.4,48.64199,415.54456,7.5155,9.70752,15.23977,0.93944
20019,365,26200,0.04474,0.2434,2.34,0.12274,0.46327,0.11417,0.11746,0.14846,0.12909,3.38014,88,1,0.42487,2421,2541,5598,0,114.70521,699.70177,6.88231,0,38.99977,4.58821
48459,415,59600,0.06602,0.14295,2.62,0.04571,0.44174,0.14629,0.14641,0.16243,0.24387,25.40671,83.4,0.9991,0.42969,1833,1729,47772,67.6,87.55773,709.8127,9.63418,6.51724,19.26837,0
51047,603,123300,0.0638,0.11862,2.68,0.02198,0.44914,0.15149,0.08706,0.27815,0.03271,33.78215,82,0.99958,0.57618,2248,2321,51296,45.6,66.25416,354.62028,8.17232,4.37803,28.89499,0.87561
40061,301,44500,0.06793,0.17164,2.52,0.07717,0.42473,0.12459,0.20158,0.18697,0.24296,9.65808,74.8,1,0.39696,2004,1949,15538,94.2,111.9403,937.07598,7.63229,1.69607,54.27408,3.39213
54069,374,71400,0.05164,0.18766,2.27,0.00388,0.48005,0.1812,0.14956,0.27944,0.04615,208.75871,88.5,0.99943,0.412,2039,2022,43903,96.2,108.37709,522.90889,7.16891,13.07272,5.69296,8.22316
54065,447,89200,0.06056,0.16563,2.4,0.01318,0.44297,0.116,0.10246,0.12704,0.1684,35.26946,85.6,0.99842,0.48692,2454,2386,20730,91,77.62832,623.70341,7.36131,14.0534,31.45285,1.33842
51165,485,107700,0.0627,0.13925,2.61,0.05468,0.45728,0.10561,0.07996,0.20375,0.12105,32.10715,77.5,0.99944,0.4922,1957,2002,80598,47.2,60.09598,428.20229,7.67811,5.0203,46.36397,0.14766
18183,453,96000,0.06842,0.13039,2.58,0.05422,0.45969,0.11331,0.04833,0.15592,0.08338,37.38972,89.9,0.99976,0.49461,2699,3003,34911,71.2,67.08568,299.60595,10.09542,11.72371,19.21386,0.97698
6093,471,100300,0.05102,0.18149,2.35,0.03093,0.46958,0.15314,0.18304,0.27721,0.15756,3.49098,87.9,0.99958,0.48464,5017,4552,89145,40.6,83.29383,768.37995,0.22573,5.86894,16.70391,0
46037,303,33100,0.05537,0.23488,2.36,0.15398,0.45276,0.10427,0.13866,0.17137,0.08292,3.51751,87.8,0.99438,0.51141,2423,2229,7931,122.6,129.24844,457.95436,3.19132,11.16962,28.72188,0
22071,488,87300,0.06911,0.11689,2.48,0,0.51343,0.40868,0.27007,0.468,0.00343,1191.24391,81.5,0.99122,0.3042,3253,2935,515794,103.2,81.84883,770.14653,20.4261,22.24175,11.14151,0.45391
1073,500,90700,0.06538,0.13637,2.45,0.00141,0.48745,0.25692,0.14451,0.30623,0.0378,258.99641,86.1,0.99835,0.48112,3225,4013,818373,117,79.52608,649.09289,14.66663,7.34087,8.59456,0.58908
1127,368,66700,0.06392,0.14782,2.46,0.01123,0.4396,0.16435,0.16232,0.17475,0.288,40.80741,75.6,0.99886,0.40519,1466,1578,74950,116.2,97.86037,995.57366,10.74767,13.29317,13.85884,0.14142
29063,332,64800,0.05182,0.13883,2.5,0.10244,0.44694,0.10558,0.08166,0.24251,0.13467,9.04998,83.8,0.99952,0.40381,1024,1019,10174,52,83.64232,392.34285,6.89834,0,13.79667,1.72458
12039,386,70100,0.06694,0.1217,2.69,0.01624,0.50458,0.3121,0.18872,0.19742,0.33689,34.2995,75.3,0.99898,0.49926,2372,2393,64589,150,68.97775,775.83339,17.74347,21.07038,23.95369,0
13083,406,79200,0.05873,0.1201,2.55,0.01868,0.44666,0.12594,0.09265,0.17834,0.24502,35.77423,75.6,0.99893,0.42286,1887,1920,18692,52.2,66.64907,675.06929,10.55827,0,48.83199,1.97968
28033,657,103100,0.07782,0.08898,2.75,0.00839,0.44787,0.14958,0.07063,0.19779,0.07342,85.37019,86.8,0.99878,0.60003,1624,1647,101268,85.6,54.57141,433.213,10.35457,4.10452,19.86959,0.46642
51187,531,108800,0.06649,0.12326,2.57,0.01444,0.45482,0.14157,0.0833,0.2346,0.03662,62.2321,82.5,0.99926,0.51058,1784,1669,30803,45.2,73.77153,389.12107,8.86525,1.8997,27.54559,0.31662
17047,319,46700,0.05652,0.18505,2.37,0.09941,0.45536,0.11692,0.09683,0.17037,0.20194,14.38723,88.7,1,0.48056,1737,1681,6150,114.6,104.71955,493.47296,5.73806,5.73806,8.60709,0
47113,510,85100,0.06933,0.12297,2.49,0.00974,0.48708,0.22956,0.13447,0.30742,0.06737,68.59066,83.6,0.9993,0.47743,6321,6123,102246,107.8,72.62868,549.77841,11.32441,3.8111,7.94887,0.76222
1111,312,63800,0.06613,0.15925,2.52,0.02775,0.47007,0.16932,0.1651,0.17492,0.24327,17.70071,71,1,0.46399,1764,1622,23107,89.2,91.15282,863.27078,12.51117,27.70331,41.55496,1.34048
37009,375,91600,0.05311,0.1795,2.31,0.04257,0.44977,0.11816,0.13312,0.14946,0.20606,31.13604,75.8,0.99983,0.53597,1886,1655,26180,128.4,89.81299,760.33465,9.43242,8.2021,29.11745,0
8033,510,76800,0.04989,0.17137,2.35,0.09382,0.42365,0.12362,0.13069,0.15256,0.25147,1.11812,85,1,0.65998,4051,5275,6972,0,75.92191,672.45119,5.42299,0,135.57484,0
39089,504,110700,0.06855,0.11889,2.56,0.01832,0.47041,0.13911,0.07287,0.24217,0.05972,85.59359,87.9,0.99799,0.56606,2540,2844,225440,75,66.39586,451.02446,8.72906,3.71157,9.41639,2.19945
51683,801,154500,0.08595,0.05413,2.92,0,0.45481,0.15693,0.06122,0.29338,0.01428,1219.93958,80.3,0.99111,0.38785,3141,2992,54308,54.6,39.84631,329.30127,12.52313,8.82311,1.42308,0.28462
5139,408,55400,0.06448,0.16108,2.48,0.01155,0.4679,0.21657,0.18324,0.23597,0.20347,19.90182,81.4,0.99865,0.37649,2041,1904,52015,88.2,99.93644,765.08361,1.75327,6.79393,16.87523,0.87664
17071,374,57300,0.05711,0.16717,2.42,0.0778,0.45384,0.10097,0.09375,0.17281,0.19365,10.892,85.4,1,0.46439,2098,2162,8470,63.2,88.88348,403.0196,4.87033,0,13.3934,0
1101,526,87700,0.06922,0.1177,2.46,0.00424,0.50086,0.28123,0.16469,0.3241,0.05478,120.84304,84.3,0.97317,0.46863,2065,2151,224153,93.6,70.1982,635.58678,15.61451,10.51407,8.05333,1.4317
8005,735,171700,0.0691,0.08593,2.53,0.00087,0.46705,0.16153,0.05735,0.31035,0.01453,245.0818,90.1,0.99339,0.54542,3464,3770,796436,58.4,37.89191,319.69375,0.49184,11.86556,5.1028,0.02049
21155,353,70300,0.06677,0.12843,2.58,0.1023,0.4647,0.19117,0.17445,0.19898,0.14539,21.00811,76.7,0.99927,0.41813,1800,1758,17949,55,73.57786,825.28004,8.23633,8.23633,42.27982,0
53057,668,158100,0.06524,0.14599,2.6,0.01236,0.45772,0.13755,0.10919,0.27595,0.11766,24.59802,86.5,0.98867,0.54269,4563,4257,152949,56.4,66.80974,499.90775,6.7975,12.42972,16.11979,0.77686
28067,374,59000,0.06955,0.14223,2.61,0.01866,0.45434,0.20872,0.19465,0.20921,0.20828,38.80113,75.5,0.99815,0.45065,3169,3322,94299,90,76.81887,868.71517,14.77878,13.54722,11.08409,1.38551
55021,507,115000,0.06133,0.14422,2.49,0.05386,0.4666,0.10735,0.05062,0.22663,0.04342,29.31674,89.8,0.99803,0.5579,3602,3638,94245,79,74.14043,292.74987,7.81429,1.90592,13.53206,0.57178
37019,535,127400,0.05476,0.16926,2.38,0.00753,0.44971,0.14096,0.12435,0.10548,0.35889,60.16799,84,0.99071,0.71925,3106,3315,112174,63.4,73.69126,717.63532,9.02342,15.85934,22.14839,0.41016
27029,340,51300,0.05829,0.17476,2.48,0.10068,0.45764,0.10883,0.14817,0.14876,0.14511,4.13588,83,0.99825,0.50588,3513,3311,14454,74.8,96.16526,439.27342,9.4978,16.62116,46.30179,1.18723
51131,382,78700,0.0553,0.21164,2.39,0.02643,0.48647,0.26199,0.2011,0.25538,0.13579,31.57159,79,0.99731,0.50302,5788,4391,17792,89.4,116.09257,691.97281,9.92897,5.34637,52.69992,1.52753
20163,325,38300,0.05646,0.2146,2.32,0.09499,0.46955,0.10925,0.09411,0.19616,0.04242,3.10467,91.2,1,0.45523,4235,4157,8254,33.8,110.81794,383.46526,5.27705,0,10.55409,3.51803
18041,442,78500,0.06437,0.1546,2.46,0.02869,0.46403,0.14585,0.0773,0.26464,0.05601,51.08392,76.6,0.99881,0.36978,2595,2805,40057,75.6,91.05831,596.76411,11.72425,4.29889,7.42536,0
31079,456,83700,0.0764,0.13967,2.57,0.02331,0.46622,0.14008,0.11753,0.32168,0.06684,39.4839,83.5,0.99911,0.39734,2768,2774,69117,75.8,68.74136,411.51418,11.58143,8.03228,4.29634,0.37359
31081,420,78200,0.06689,0.15272,2.64,0.11167,0.45756,0.07695,0.07338,0.22649,0.0839,7.08137,95,1,0.51037,2880,2182,12305,70.4,82.95225,192.49176,6.38094,4.25396,4.25396,0
31115,278,27500,0.0632,0.19523,2.46,0.35955,0.42202,0.05797,0.17556,0.16711,0.15385,0.66174,94.5,1,0.55197,2423,2619,1224,0,56.17978,154.49438,0,0,0,0
30091,290,45800,0.04458,0.23557,2.29,0.16102,0.46434,0.07281,0.14665,0.15875,0.10522,1.29251,84.9,0.99846,0.48867,4200,4271,7514,0,126.67479,336.1754,7.30816,0,31.6687,0
31063,368,54800,0.05486,0.16909,2.48,0.21555,0.46028,0.06876,0.11617,0.21257,0.16526,1.5833,94.3,1,0.45305,5404,5663,7755,74,61.3101,287.18942,6.4537,0,9.68054,0
1007,348,74600,0.06958,0.11587,2.64,0.01076,0.43375,0.16825,0.19644,0.17615,0.3402,13.39422,72.2,0.99718,0.41506,2128,1959,22127,67,70.58485,865.74474,13.9249,6.2422,23.52828,0.96034
28075,404,67600,0.07137,0.14159,2.49,0.00722,0.47502,0.26613,0.1994,0.28856,0.15522,47.50181,81,0.96317,0.42366,2296,2322,105083,120,91.22197,637.65817,14.58528,11.77058,17.52792,3.07059
27011,231,41900,0.0476,0.23952,2.38,0.14347,0.46669,0.07759,0.11701,0.11195,0.07569,6.38092,86.8,1,0.51375,6628,6326,10495,83.2,144.3299,396.90722,3.43643,20.61856,13.7457,0
27013,487,98200,0.05581,0.12124,2.46,0.04194,0.47613,0.1297,0.1204,0.32197,0.07892,29.20278,92,0.99873,0.62691,3453,3561,88092,35.8,59.527,237.03545,7.15039,23.23877,7.86543,0.71504
